,Datum,Temperatur,Windgeschwindigkeit,bewoelkung_time,wettercode_knn,temp_category,wettercode_agg,Umsatz,KielerWoche,Warengruppe,Wochentag,is_holiday,id
652,2013-08-23,22.0375,14,1,15,medium,2,503.672089526472,0.0,2.0,4.0,0.0,1308232.0
653,2013-08-23,22.0375,14,1,15,medium,2,260.926195756112,0.0,3.0,4.0,0.0,1308233.0
654,2013-08-23,22.0375,14,1,15,medium,2,94.2272902889274,0.0,4.0,4.0,0.0,1308234.0
655,2013-08-23,22.0375,14,1,15,medium,2,375.317567662845,0.0,5.0,4.0,0.0,1308235.0
656,2013-08-24,20.85,16,0,5,medium,2,201.543109556297,0.0,1.0,5.0,0.0,1308241.0
657,2013-08-24,20.85,16,0,5,medium,2,707.94429725517,0.0,2.0,5.0,0.0,1308242.0
658,2013-08-24,20.85,16,0,5,medium,2,282.401869590288,0.0,3.0,5.0,0.0,1308243.0
659,2013-08-24,20.85,16,0,5,medium,2,124.737464409769,0.0,4.0,5.0,0.0,1308244.0
660,2013-08-24,20.85,16,0,5,medium,2,536.196771958902,0.0,5.0,5.0,0.0,1308245.0
661,2013-08-25,21.3875,16,0,5,medium,2,83.0226725739551,0.0,1.0,6.0,0.0,1308251.0
662,2013-08-25,21.3875,16,0,5,medium,2,726.257649523775,0.0,2.0,6.0,0.0,1308252.0
663,2013-08-25,21.3875,16,0,5,medium,2,360.817001197227,0.0,3.0,6.0,0.0,1308253.0
664,2013-08-25,21.3875,16,0,5,medium,2,141.066888354584,0.0,4.0,6.0,0.0,1308254.0
665,2013-08-25,21.3875,16,0,5,medium,2,495.194334936839,0.0,5.0,6.0,0.0,1308255.0
666,2013-08-26,20.125,15,0,5,medium,2,165.829031676714,0.0,1.0,0.0,0.0,1308261.0
667,2013-08-26,20.125,15,0,5,medium,2,451.536740815421,0.0,2.0,0.0,0.0,1308262.0
668,2013-08-26,20.125,15,0,5,medium,2,244.936370498996,0.0,3.0,0.0,0.0,1308263.0
669,2013-08-26,20.125,15,0,5,medium,2,104.448858869003,0.0,4.0,0.0,0.0,1308264.0
670,2013-08-26,20.125,15,0,5,medium,2,368.72576849632,0.0,5.0,0.0,0.0,1308265.0
671,2013-08-27,21.0875,12,1,4,high,2,118.473650434102,0.0,1.0,1.0,0.0,1308271.0
672,2013-08-27,21.0875,12,1,4,high,2,442.318352086176,0.0,2.0,1.0,0.0,1308272.0
673,2013-08-27,21.0875,12,1,4,high,2,251.053043195831,0.0,3.0,1.0,0.0,1308273.0
674,2013-08-27,21.0875,12,1,4,high,2,89.3398068106772,0.0,4.0,1.0,0.0,1308274.0
675,2013-08-27,21.0875,12,1,4,high,2,305.77200439049,0.0,5.0,1.0,0.0,1308275.0
676,2013-08-28,21.3,7,0,2,medium,1,108.876991442649,0.0,1.0,2.0,0.0,1308281.0
677,2013-08-28,21.3,7,0,2,medium,1,418.297941202801,0.0,2.0,2.0,0.0,1308282.0
678,2013-08-28,21.3,7,0,2,medium,1,225.878194718714,0.0,3.0,2.0,0.0,1308283.0
679,2013-08-28,21.3,7,0,2,medium,1,87.5160458910728,0.0,4.0,2.0,0.0,1308284.0
680,2013-08-28,21.3,7,0,2,medium,1,349.390973099531,0.0,5.0,2.0,0.0,1308285.0
681,2013-08-29,20.2125,11,3,28,medium,2,178.178023803315,0.0,1.0,3.0,0.0,1308291.0
682,2013-08-29,20.2125,11,3,28,medium,2,386.390267686346,0.0,2.0,3.0,0.0,1308292.0
683,2013-08-29,20.2125,11,3,28,medium,2,198.776407298801,0.0,3.0,3.0,0.0,1308293.0
684,2013-08-29,20.2125,11,3,28,medium,2,67.1751319746152,0.0,4.0,3.0,0.0,1308294.0
685,2013-08-29,20.2125,11,3,28,medium,2,396.454612761332,0.0,5.0,3.0,0.0,1308295.0
686,2013-08-30,19.7875,8,6,5,medium,2,133.150828452892,0.0,1.0,4.0,0.0,1308301.0
687,2013-08-30,19.7875,8,6,5,medium,2,492.141265198519,0.0,2.0,4.0,0.0,1308302.0
688,2013-08-30,19.7875,8,6,5,medium,2,184.252334847289,0.0,3.0,4.0,0.0,1308303.0
689,2013-08-30,19.7875,8,6,5,medium,2,77.9353068130843,0.0,4.0,4.0,0.0,1308304.0
690,2013-08-30,19.7875,8,6,5,medium,2,343.345686609289,0.0,5.0,4.0,0.0,1308305.0
691,2013-08-31,18.35,16,5,21,medium,2,130.821314898435,0.0,1.0,5.0,0.0,1308311.0
692,2013-08-31,18.35,16,5,21,medium,2,581.490537751984,0.0,2.0,5.0,0.0,1308312.0
693,2013-08-31,18.35,16,5,21,medium,2,265.410807550213,0.0,3.0,5.0,0.0,1308313.0
694,2013-08-31,18.35,16,5,21,medium,2,86.0077280021026,0.0,4.0,5.0,0.0,1308314.0
695,2013-08-31,18.35,16,5,21,medium,2,344.096618940689,0.0,5.0,5.0,0.0,1308315.0
696,2013-09-01,15.8625,16,7,61,low,3,95.9704314892471,0.0,1.0,6.0,0.0,1309011.0
697,2013-09-01,15.8625,16,7,61,low,3,481.584829613001,0.0,2.0,6.0,0.0,1309012.0
698,2013-09-01,15.8625,16,7,61,low,3,239.545084070735,0.0,3.0,6.0,0.0,1309013.0
699,2013-09-01,15.8625,16,7,61,low,3,139.776992842103,0.0,4.0,6.0,0.0,1309014.0
700,2013-09-01,15.8625,16,7,61,low,3,400.375251601544,0.0,5.0,6.0,0.0,1309015.0
701,2013-09-02,16.575,17,7,63,low,3,138.408723210465,0.0,1.0,0.0,0.0,1309021.0
702,2013-09-02,16.575,17,7,63,low,3,350.023432755307,0.0,2.0,0.0,0.0,1309022.0
703,2013-09-02,16.575,17,7,63,low,3,165.884794599896,0.0,3.0,0.0,0.0,1309023.0
704,2013-09-02,16.575,17,7,63,low,3,97.5577291094531,0.0,4.0,0.0,0.0,1309024.0
705,2013-09-02,16.575,17,7,63,low,3,236.082416986532,0.0,5.0,0.0,0.0,1309025.0
706,2013-09-03,18.225,11,7,21,medium,2,138.825618927843,0.0,1.0,1.0,0.0,1309031.0
707,2013-09-03,18.225,11,7,21,medium,2,357.401285676803,0.0,2.0,1.0,0.0,1309032.0
708,2013-09-03,18.225,11,7,21,medium,2,174.655491296255,0.0,3.0,1.0,0.0,1309033.0
709,2013-09-03,18.225,11,7,21,medium,2,66.7042185386037,0.0,4.0,1.0,0.0,1309034.0
710,2013-09-03,18.225,11,7,21,medium,2,270.350123886175,0.0,5.0,1.0,0.0,1309035.0
711,2013-09-04,18.125,5,7,52,medium,2,100.221969526295,0.0,1.0,2.0,0.0,1309041.0
712,2013-09-04,18.125,5,7,52,medium,2,362.249371679536,0.0,2.0,2.0,0.0,1309042.0
713,2013-09-04,18.125,5,7,52,medium,2,162.83743839423,0.0,3.0,2.0,0.0,1309043.0
714,2013-09-04,18.125,5,7,52,medium,2,102.369988965095,0.0,4.0,2.0,0.0,1309044.0
715,2013-09-04,18.125,5,7,52,medium,2,308.670506473354,0.0,5.0,2.0,0.0,1309045.0
716,2013-09-05,21.7,8,0,2,medium,1,173.658100347255,0.0,1.0,3.0,0.0,1309051.0
717,2013-09-05,21.7,8,0,2,medium,1,400.95010523182,0.0,2.0,3.0,0.0,1309052.0
718,2013-09-05,21.7,8,0,2,medium,1,155.795527807677,0.0,3.0,3.0,0.0,1309053.0
719,2013-09-05,21.7,8,0,2,medium,1,64.7180977987766,0.0,4.0,3.0,0.0,1309054.0
720,2013-09-05,21.7,8,0,2,medium,1,309.022150561535,0.0,5.0,3.0,0.0,1309055.0
721,2013-09-06,24.7,9,0,1,high,1,171.415179710314,0.0,1.0,4.0,0.0,1309061.0
722,2013-09-06,24.7,9,0,1,high,1,395.673296994009,0.0,2.0,4.0,0.0,1309062.0
723,2013-09-06,24.7,9,0,1,high,1,183.372780096599,0.0,3.0,4.0,0.0,1309063.0
724,2013-09-06,24.7,9,0,1,high,1,79.6716952926438,0.0,4.0,4.0,0.0,1309064.0
725,2013-09-06,24.7,9,0,1,high,1,307.019415636833,0.0,5.0,4.0,0.0,1309065.0
726,2013-09-07,22.7625,7,6,44,high,2,186.034060963767,0.0,1.0,5.0,0.0,1309071.0
727,2013-09-07,22.7625,7,6,44,high,2,591.523547732665,0.0,2.0,5.0,0.0,1309072.0
728,2013-09-07,22.7625,7,6,44,high,2,215.339022862711,0.0,3.0,5.0,0.0,1309073.0
729,2013-09-07,22.7625,7,6,44,high,2,65.0128197234662,0.0,4.0,5.0,0.0,1309074.0
730,2013-09-07,22.7625,7,6,44,high,2,447.991745678441,0.0,5.0,5.0,0.0,1309075.0
731,2013-09-08,20.1625,8,7,61,medium,3,88.8925958109828,0.0,1.0,6.0,0.0,1309081.0
732,2013-09-08,20.1625,8,7,61,medium,3,576.040699297842,0.0,2.0,6.0,0.0,1309082.0
733,2013-09-08,20.1625,8,7,61,medium,3,261.723925353895,0.0,3.0,6.0,0.0,1309083.0
734,2013-09-08,20.1625,8,7,61,medium,3,115.868951321453,0.0,4.0,6.0,0.0,1309084.0
735,2013-09-08,20.1625,8,7,61,medium,3,453.792300083562,0.0,5.0,6.0,0.0,1309085.0
736,2013-09-09,11.575,11,8,63,low,3,169.359968504942,0.0,1.0,0.0,0.0,1309091.0
737,2013-09-09,11.575,11,8,63,low,3,331.981293986457,0.0,2.0,0.0,0.0,1309092.0
738,2013-09-09,11.575,11,8,63,low,3,155.698998919682,0.0,3.0,0.0,0.0,1309093.0
739,2013-09-09,11.575,11,8,63,low,3,78.4321446410245,0.0,4.0,0.0,0.0,1309094.0
740,2013-09-09,11.575,11,8,63,low,3,266.740185481098,0.0,5.0,0.0,0.0,1309095.0
741,2013-09-10,13.5875,11,6,65,low,4,89.6944536084346,0.0,1.0,1.0,0.0,1309101.0
742,2013-09-10,13.5875,11,6,65,low,4,363.667829135983,0.0,2.0,1.0,0.0,1309102.0
743,2013-09-10,13.5875,11,6,65,low,4,186.631885480156,0.0,3.0,1.0,0.0,1309103.0
744,2013-09-10,13.5875,11,6,65,low,4,75.320737395332,0.0,4.0,1.0,0.0,1309104.0
745,2013-09-10,13.5875,11,6,65,low,4,272.085784886284,0.0,5.0,1.0,0.0,1309105.0
746,2013-09-11,13.9,8,6,61,low,3,103.363686559795,0.0,1.0,2.0,0.0,1309111.0
747,2013-09-11,13.9,8,6,61,low,3,350.81380789681,0.0,2.0,2.0,0.0,1309112.0
748,2013-09-11,13.9,8,6,61,low,3,156.993834222857,0.0,3.0,2.0,0.0,1309113.0
749,2013-09-11,13.9,8,6,61,low,3,84.1743682721035,0.0,4.0,2.0,0.0,1309114.0
750,2013-09-11,13.9,8,6,61,low,3,266.283742487977,0.0,5.0,2.0,0.0,1309115.0
751,2013-09-12,16.1125,6,6,61,medium,3,106.474399987548,0.0,1.0,3.0,0.0,1309121.0
752,2013-09-12,16.1125,6,6,61,medium,3,354.282593212868,0.0,2.0,3.0,0.0,1309122.0
753,2013-09-12,16.1125,6,6,61,medium,3,128.957531070768,0.0,3.0,3.0,0.0,1309123.0
754,2013-09-12,16.1125,6,6,61,medium,3,79.9069125959926,0.0,4.0,3.0,0.0,1309124.0
755,2013-09-12,16.1125,6,6,61,medium,3,291.297115676725,0.0,5.0,3.0,0.0,1309125.0
756,2013-09-13,17.4375,5,6,21,medium,2,122.564626199915,0.0,1.0,4.0,0.0,1309131.0
757,2013-09-13,17.4375,5,6,21,medium,2,413.041864366013,0.0,2.0,4.0,0.0,1309132.0
758,2013-09-13,17.4375,5,6,21,medium,2,142.450922270702,0.0,3.0,4.0,0.0,1309133.0
759,2013-09-13,17.4375,5,6,21,medium,2,60.0423801030524,0.0,4.0,4.0,0.0,1309134.0
760,2013-09-13,17.4375,5,6,21,medium,2,306.313400312796,0.0,5.0,4.0,0.0,1309135.0
761,2013-09-14,17.625,10,5,63,medium,3,174.938807466572,0.0,1.0,5.0,0.0,1309141.0
762,2013-09-14,17.625,10,5,63,medium,3,530.825102628704,0.0,2.0,5.0,0.0,1309142.0
763,2013-09-14,17.625,10,5,63,medium,3,230.524249936583,0.0,3.0,5.0,0.0,1309143.0
764,2013-09-14,17.625,10,5,63,medium,3,68.6316728927997,0.0,4.0,5.0,0.0,1309144.0
765,2013-09-14,17.625,10,5,63,medium,3,383.083373412478,0.0,5.0,5.0,0.0,1309145.0
766,2013-09-15,14.8625,10,7,21,medium,2,55.1960062296304,0.0,1.0,6.0,0.0,1309151.0
767,2013-09-15,14.8625,10,7,21,medium,2,494.908185078447,0.0,2.0,6.0,0.0,1309152.0
768,2013-09-15,14.8625,10,7,21,medium,2,199.525819245624,0.0,3.0,6.0,0.0,1309153.0
769,2013-09-15,14.8625,10,7,21,medium,2,150.947116904365,0.0,4.0,6.0,0.0,1309154.0
770,2013-09-15,14.8625,10,7,21,medium,2,368.235519264474,0.0,5.0,6.0,0.0,1309155.0
771,2013-09-16,13.1375,13,3,21,medium,2,146.760234890658,0.0,1.0,0.0,0.0,1309161.0
772,2013-09-16,13.1375,13,3,21,medium,2,363.701917843028,0.0,2.0,0.0,0.0,1309162.0
773,2013-09-16,13.1375,13,3,21,medium,2,150.458078596152,0.0,3.0,0.0,0.0,1309163.0
774,2013-09-16,13.1375,13,3,21,medium,2,68.5094924358894,0.0,4.0,0.0,0.0,1309164.0
775,2013-09-16,13.1375,13,3,21,medium,2,230.653426038182,0.0,5.0,0.0,0.0,1309165.0
776,2013-09-17,13.1375,10,5,63,low,3,136.118044538363,0.0,1.0,1.0,0.0,1309171.0
777,2013-09-17,13.1375,10,5,63,low,3,321.054881338889,0.0,2.0,1.0,0.0,1309172.0
778,2013-09-17,13.1375,10,5,63,low,3,121.601419092438,0.0,3.0,1.0,0.0,1309173.0
779,2013-09-17,13.1375,10,5,63,low,3,88.0432401860715,0.0,4.0,1.0,0.0,1309174.0
780,2013-09-17,13.1375,10,5,63,low,3,320.526447004404,0.0,5.0,1.0,0.0,1309175.0
781,2013-09-18,13.05,9,4,44,low,2,152.255085210606,0.0,1.0,2.0,0.0,1309181.0
782,2013-09-18,13.05,9,4,44,low,2,327.413713418182,0.0,2.0,2.0,0.0,1309182.0
783,2013-09-18,13.05,9,4,44,low,2,123.430475306719,0.0,3.0,2.0,0.0,1309183.0
784,2013-09-18,13.05,9,4,44,low,2,81.9233275996418,0.0,4.0,2.0,0.0,1309184.0
785,2013-09-18,13.05,9,4,44,low,2,273.5407716877,0.0,5.0,2.0,0.0,1309185.0
786,2013-09-19,14.8375,11,5,63,medium,3,148.674992078993,0.0,1.0,3.0,0.0,1309191.0
787,2013-09-19,14.8375,11,5,63,medium,3,362.273757016504,0.0,2.0,3.0,0.0,1309192.0
788,2013-09-19,14.8375,11,5,63,medium,3,127.595436733938,0.0,3.0,3.0,0.0,1309193.0
789,2013-09-19,14.8375,11,5,63,medium,3,56.2795004974713,0.0,4.0,3.0,0.0,1309194.0
790,2013-09-19,14.8375,11,5,63,medium,3,300.262376130314,0.0,5.0,3.0,0.0,1309195.0
791,2013-09-20,13.525,6,7,38,medium,2,110.159250328825,0.0,1.0,4.0,0.0,1309201.0
792,2013-09-20,13.525,6,7,38,medium,2,375.16829079452,0.0,2.0,4.0,0.0,1309202.0
793,2013-09-20,13.525,6,7,38,medium,2,119.995567870545,0.0,3.0,4.0,0.0,1309203.0
794,2013-09-20,13.525,6,7,38,medium,2,87.4952661591497,0.0,4.0,4.0,0.0,1309204.0
795,2013-09-20,13.525,6,7,38,medium,2,377.403500794794,0.0,5.0,4.0,0.0,1309205.0
796,2013-09-21,15.35,9,7,39,medium,2,178.263887943827,0.0,1.0,5.0,0.0,1309211.0
797,2013-09-21,15.35,9,7,39,medium,2,525.014097788583,0.0,2.0,5.0,0.0,1309212.0
798,2013-09-21,15.35,9,7,39,medium,2,227.17812505778,0.0,3.0,5.0,0.0,1309213.0
799,2013-09-21,15.35,9,7,39,medium,2,48.2782247656494,0.0,4.0,5.0,0.0,1309214.0
800,2013-09-21,15.35,9,7,39,medium,2,320.960054511642,0.0,5.0,5.0,0.0,1309215.0
801,2013-09-22,17.1375,14,6,21,medium,2,86.6668973821597,0.0,1.0,6.0,0.0,1309221.0
802,2013-09-22,17.1375,14,6,21,medium,2,500.579617827733,0.0,2.0,6.0,0.0,1309222.0
803,2013-09-22,17.1375,14,6,21,medium,2,216.025597526986,0.0,3.0,6.0,0.0,1309223.0
804,2013-09-22,17.1375,14,6,21,medium,2,181.071825652617,0.0,4.0,6.0,0.0,1309224.0
805,2013-09-22,17.1375,14,6,21,medium,2,359.99538027315,0.0,5.0,6.0,0.0,1309225.0
806,2013-09-23,17.3125,14,7,21,medium,2,111.128410563554,0.0,1.0,0.0,0.0,1309231.0
807,2013-09-23,17.3125,14,7,21,medium,2,339.417738661045,0.0,2.0,0.0,0.0,1309232.0
808,2013-09-23,17.3125,14,7,21,medium,2,115.173949077037,0.0,3.0,0.0,0.0,1309233.0
809,2013-09-23,17.3125,14,7,21,medium,2,72.8638989817766,0.0,4.0,0.0,0.0,1309234.0
810,2013-09-23,17.3125,14,7,21,medium,2,293.881781699553,0.0,5.0,0.0,0.0,1309235.0
811,2013-09-24,15.7375,10,8,54,medium,2,139.64144576808,0.0,1.0,1.0,0.0,1309241.0
812,2013-09-24,15.7375,10,8,54,medium,2,314.00466178787,0.0,2.0,1.0,0.0,1309242.0
813,2013-09-24,15.7375,10,8,54,medium,2,107.515311254663,0.0,3.0,1.0,0.0,1309243.0
814,2013-09-24,15.7375,10,8,54,medium,2,91.9109696976559,0.0,4.0,1.0,0.0,1309244.0
815,2013-09-24,15.7375,10,8,54,medium,2,261.601833826599,0.0,5.0,1.0,0.0,1309245.0
816,2013-09-25,13.5375,7,6,61,medium,3,117.94119333604,0.0,1.0,2.0,0.0,1309251.0
817,2013-09-25,13.5375,7,6,61,medium,3,333.964687913619,0.0,2.0,2.0,0.0,1309252.0
818,2013-09-25,13.5375,7,6,61,medium,3,133.455357081465,0.0,3.0,2.0,0.0,1309253.0
819,2013-09-25,13.5375,7,6,61,medium,3,83.2754466610357,0.0,4.0,2.0,0.0,1309254.0
820,2013-09-25,13.5375,7,6,61,medium,3,298.284260355615,0.0,5.0,2.0,0.0,1309255.0
821,2013-09-26,12.9875,12,1,4,low,2,203.314345156607,0.0,1.0,3.0,0.0,1309261.0
822,2013-09-26,12.9875,12,1,4,low,2,348.862509645868,0.0,2.0,3.0,0.0,1309262.0
823,2013-09-26,12.9875,12,1,4,low,2,111.331440019646,0.0,3.0,3.0,0.0,1309263.0
824,2013-09-26,12.9875,12,1,4,low,2,52.9418817206733,0.0,4.0,3.0,0.0,1309264.0
825,2013-09-26,12.9875,12,1,4,low,2,287.793533580575,0.0,5.0,3.0,0.0,1309265.0
826,2013-09-27,13.0125,8,5,21,low,2,135.507291692088,0.0,1.0,4.0,0.0,1309271.0
827,2013-09-27,13.0125,8,5,21,low,2,337.894647078396,0.0,2.0,4.0,0.0,1309272.0
828,2013-09-27,13.0125,8,5,21,low,2,102.187864090432,0.0,3.0,4.0,0.0,1309273.0
829,2013-09-27,13.0125,8,5,21,low,2,93.9440670728549,0.0,4.0,4.0,0.0,1309274.0
830,2013-09-27,13.0125,8,5,21,low,2,283.206061885802,0.0,5.0,4.0,0.0,1309275.0
831,2013-09-28,13.1,8,0,8,medium,2,134.613756840197,0.0,1.0,5.0,0.0,1309281.0
832,2013-09-28,13.1,8,0,8,medium,2,578.156874149585,0.0,2.0,5.0,0.0,1309282.0
833,2013-09-28,13.1,8,0,8,medium,2,247.995826181906,0.0,3.0,5.0,0.0,1309283.0
834,2013-09-28,13.1,8,0,8,medium,2,98.4375774152303,0.0,4.0,5.0,0.0,1309284.0
835,2013-09-28,13.1,8,0,8,medium,2,290.84887886944,0.0,5.0,5.0,0.0,1309285.0
836,2013-09-29,14.175,12,3,24,medium,2,68.6316896995448,0.0,1.0,6.0,0.0,1309291.0
837,2013-09-29,14.175,12,3,24,medium,2,503.155199518292,0.0,2.0,6.0,0.0,1309292.0
838,2013-09-29,14.175,12,3,24,medium,2,194.986111359586,0.0,3.0,6.0,0.0,1309293.0
839,2013-09-29,14.175,12,3,24,medium,2,148.939102156167,0.0,4.0,6.0,0.0,1309294.0
840,2013-09-29,14.175,12,3,24,medium,2,304.830463976939,0.0,5.0,6.0,0.0,1309295.0
841,2013-09-30,12.825,14,1,7,low,2,156.502435955326,0.0,1.0,0.0,0.0,1309301.0
842,2013-09-30,12.825,14,1,7,low,2,360.827106059368,0.0,2.0,0.0,0.0,1309302.0
843,2013-09-30,12.825,14,1,7,low,2,141.992865332313,0.0,3.0,0.0,0.0,1309303.0
844,2013-09-30,12.825,14,1,7,low,2,98.1860676233875,0.0,4.0,0.0,0.0,1309304.0
845,2013-09-30,12.825,14,1,7,low,2,331.154356903853,0.0,5.0,0.0,0.0,1309305.0
846,2013-10-01,12.9125,13,0,5,medium,2,123.397540137977,0.0,1.0,1.0,0.0,1310011.0
847,2013-10-01,12.9125,13,0,5,medium,2,356.816079467772,0.0,2.0,1.0,0.0,1310012.0
848,2013-10-01,12.9125,13,0,5,medium,2,135.614594111775,0.0,3.0,1.0,0.0,1310013.0
849,2013-10-01,12.9125,13,0,5,medium,2,67.6549909234488,0.0,4.0,1.0,0.0,1310014.0
850,2013-10-01,12.9125,13,0,5,medium,2,351.590991371398,0.0,5.0,1.0,0.0,1310015.0
851,2013-10-02,12.7,10,1,5,medium,2,196.720969158391,0.0,1.0,2.0,0.0,1310021.0
852,2013-10-02,12.7,10,1,5,medium,2,423.688173539227,0.0,2.0,2.0,0.0,1310022.0
853,2013-10-02,12.7,10,1,5,medium,2,156.465804020451,0.0,3.0,2.0,0.0,1310023.0
854,2013-10-02,12.7,10,1,5,medium,2,119.813127526207,0.0,4.0,2.0,0.0,1310024.0
855,2013-10-02,12.7,10,1,5,medium,2,322.880300414914,0.0,5.0,2.0,0.0,1310025.0
856,2013-10-03,11.7625,12,0,5,low,2,75.2337302417469,0.0,1.0,3.0,1.0,1310031.0
857,2013-10-03,11.7625,12,0,5,low,2,592.567211256288,0.0,2.0,3.0,1.0,1310032.0
858,2013-10-03,11.7625,12,0,5,low,2,192.293311340733,0.0,3.0,3.0,1.0,1310033.0
859,2013-10-03,11.7625,12,0,5,low,2,148.994652688514,0.0,4.0,3.0,1.0,1310034.0
860,2013-10-03,11.7625,12,0,5,low,2,440.898116086485,0.0,5.0,3.0,1.0,1310035.0
861,2013-10-04,11.2,8,5,63,medium,3,156.066122625816,0.0,1.0,4.0,0.0,1310041.0
862,2013-10-04,11.2,8,5,63,medium,3,501.347948785726,0.0,2.0,4.0,0.0,1310042.0
863,2013-10-04,11.2,8,5,63,medium,3,179.301551909794,0.0,3.0,4.0,0.0,1310043.0
864,2013-10-04,11.2,8,5,63,medium,3,74.562061444226,0.0,4.0,4.0,0.0,1310044.0
865,2013-10-04,11.2,8,5,63,medium,3,280.756383513395,0.0,5.0,4.0,0.0,1310045.0
866,2013-10-05,15.575,8,7,20,medium,2,152.280762053885,0.0,1.0,5.0,0.0,1310051.0
867,2013-10-05,15.575,8,7,20,medium,2,532.496621420318,0.0,2.0,5.0,0.0,1310052.0
868,2013-10-05,15.575,8,7,20,medium,2,225.910066727439,0.0,3.0,5.0,0.0,1310053.0
869,2013-10-05,15.575,8,7,20,medium,2,66.2032518834826,0.0,4.0,5.0,0.0,1310054.0
870,2013-10-05,15.575,8,7,20,medium,2,326.993164913838,0.0,5.0,5.0,0.0,1310055.0
871,2013-10-06,15.25,6,7,53,medium,3,92.4805772695364,0.0,1.0,6.0,0.0,1310061.0
872,2013-10-06,15.25,6,7,53,medium,3,534.597184990357,0.0,2.0,6.0,0.0,1310062.0
873,2013-10-06,15.25,6,7,53,medium,3,225.346819831364,0.0,3.0,6.0,0.0,1310063.0
874,2013-10-06,15.25,6,7,53,medium,3,129.952199872951,0.0,4.0,6.0,0.0,1310064.0
875,2013-10-06,15.25,6,7,53,medium,3,340.701203063945,0.0,5.0,6.0,0.0,1310065.0
876,2013-10-07,16.275,7,1,2,high,1,124.841544023845,0.0,1.0,0.0,0.0,1310071.0
877,2013-10-07,16.275,7,1,2,high,1,372.452301813743,0.0,2.0,0.0,0.0,1310072.0
878,2013-10-07,16.275,7,1,2,high,1,146.80201055568,0.0,3.0,0.0,0.0,1310073.0
879,2013-10-07,16.275,7,1,2,high,1,70.2008226210611,0.0,4.0,0.0,0.0,1310074.0
880,2013-10-07,16.275,7,1,2,high,1,318.481660598268,0.0,5.0,0.0,0.0,1310075.0
881,2013-10-08,15.1125,8,6,61,high,3,96.867100978839,0.0,1.0,1.0,0.0,1310081.0
882,2013-10-08,15.1125,8,6,61,high,3,324.616615610371,0.0,2.0,1.0,0.0,1310082.0
883,2013-10-08,15.1125,8,6,61,high,3,179.71807625926,0.0,3.0,1.0,0.0,1310083.0
884,2013-10-08,15.1125,8,6,61,high,3,73.2079831960351,0.0,4.0,1.0,0.0,1310084.0
885,2013-10-08,15.1125,8,6,61,high,3,245.656923063522,0.0,5.0,1.0,0.0,1310085.0
886,2013-10-09,14.3125,10,7,21,medium,2,149.761758936995,0.0,1.0,2.0,0.0,1310091.0
887,2013-10-09,14.3125,10,7,21,medium,2,369.540618454844,0.0,2.0,2.0,0.0,1310092.0
888,2013-10-09,14.3125,10,7,21,medium,2,153.104643981133,0.0,3.0,2.0,0.0,1310093.0
889,2013-10-09,14.3125,10,7,21,medium,2,101.892689553858,0.0,4.0,2.0,0.0,1310094.0
890,2013-10-09,14.3125,10,7,21,medium,2,260.831242292014,0.0,5.0,2.0,0.0,1310095.0
891,2013-10-10,10.975,6,5,31,medium,2,119.300284972145,0.0,1.0,3.0,0.0,1310101.0
892,2013-10-10,10.975,6,5,31,medium,2,349.149490881751,0.0,2.0,3.0,0.0,1310102.0
893,2013-10-10,10.975,6,5,31,medium,2,157.491453078096,0.0,3.0,3.0,0.0,1310103.0
894,2013-10-10,10.975,6,5,31,medium,2,70.9668372971161,0.0,4.0,3.0,0.0,1310104.0
895,2013-10-10,10.975,6,5,31,medium,2,266.156733546376,0.0,5.0,3.0,0.0,1310105.0
896,2013-10-11,13.8625,20,7,10,medium,2,123.2348187168,0.0,1.0,4.0,0.0,1310111.0
897,2013-10-11,13.8625,20,7,10,medium,2,349.112977802115,0.0,2.0,4.0,0.0,1310112.0
898,2013-10-11,13.8625,20,7,10,medium,2,166.021960265633,0.0,3.0,4.0,0.0,1310113.0
899,2013-10-11,13.8625,20,7,10,medium,2,75.3024074738754,0.0,4.0,4.0,0.0,1310114.0
900,2013-10-11,13.8625,20,7,10,medium,2,229.072309397699,0.0,5.0,4.0,0.0,1310115.0
901,2013-10-12,13.025,21,8,63,medium,3,140.262421715801,0.0,1.0,5.0,0.0,1310121.0
902,2013-10-12,13.025,21,8,63,medium,3,425.070804590291,0.0,2.0,5.0,0.0,1310122.0
903,2013-10-12,13.025,21,8,63,medium,3,204.748697582742,0.0,3.0,5.0,0.0,1310123.0
904,2013-10-12,13.025,21,8,63,medium,3,85.8339467852549,0.0,4.0,5.0,0.0,1310124.0
905,2013-10-12,13.025,21,8,63,medium,3,273.221595297806,0.0,5.0,5.0,0.0,1310125.0
906,2013-10-13,10.8625,5,5,21,medium,2,42.9967926268111,0.0,1.0,6.0,0.0,1310131.0
907,2013-10-13,10.8625,5,5,21,medium,2,452.275706400622,0.0,2.0,6.0,0.0,1310132.0
908,2013-10-13,10.8625,5,5,21,medium,2,187.165299913108,0.0,3.0,6.0,0.0,1310133.0
909,2013-10-13,10.8625,5,5,21,medium,2,149.25084502852,0.0,4.0,6.0,0.0,1310134.0
910,2013-10-13,10.8625,5,5,21,medium,2,248.357762950889,0.0,5.0,6.0,0.0,1310135.0
911,2013-10-14,12.525,6,2,4,medium,2,109.863744271226,0.0,1.0,0.0,0.0,1310141.0
